application_id,sector,region,legal_structure,years_in_operation,num_employees,annual_revenue_ghs,total_assets_ghs,current_ratio,debt_to_equity,profit_margin_pct,account_age_months,avg_monthly_transactions,avg_account_balance_ghs,previous_loans,previous_loan_performance,owner_age,owner_education,credit_bureau_score,owner_has_other_businesses,loan_amount_requested_ghs,loan_to_revenue_ratio,loan_purpose,loan_term_months,collateral_type,collateral_coverage_pct,interest_rate_pct,application_date,loan_status
APP002359,Services,Volta,Sole Proprietorship,8,18,70164,99884,2.06,1.84,1.3,24,45,9634,1,Good,33,Secondary,580,No,37269,0.53,Equipment Purchase,24,Personal Guarantee,11.1,30.7,2025-09-01,Performing
APP002360,Agriculture,Northern,Limited Liability,10,3,43237,41198,1.3,2.11,-5.2,25,56,6606,2,Fair,30,Secondary,640,No,190810,4.41,Expansion,24,Equipment,106.3,30.3,2025-10-15,Performing
APP002361,Agriculture,Western,Limited Liability,4,6,702541,696121,4.0,1.57,18.0,24,58,111892,0,No History,29,Tertiary,643,Yes,22244,0.03,Equipment Purchase,36,Property,97.9,28.6,2024-09-18,Performing
APP002362,Manufacturing,Central,Partnership,10,29,38199,47070,1.3,1.33,22.9,34,58,5823,0,No History,43,Tertiary,697,No,18332,0.48,Working Capital,36,Equipment,105.4,25.1,2025-06-05,Performing
APP002363,Trading,Greater Accra,Partnership,8,12,15000,17950,0.64,0.61,16.5,13,81,1889,1,Excellent,39,Tertiary,805,No,44738,2.98,Debt Refinancing,36,Property,80.0,20.9,2024-10-31,Performing
APP002364,Manufacturing,Greater Accra,Limited Liability,3,2,53044,50077,1.02,1.96,9.6,26,107,4935,2,Good,48,Secondary,588,No,88734,1.67,Property Purchase,36,Equipment,139.6,18.0,2025-06-01,Performing
APP002365,Services,Greater Accra,Partnership,3,2,23066,22439,0.41,1.61,-3.7,18,146,2577,1,Good,43,Primary,614,No,21541,0.93,Inventory,60,Personal Guarantee,18.3,24.8,2024-10-01,Non-Performing
APP002366,Agriculture,Western,Sole Proprietorship,2,4,181098,165385,1.65,2.07,21.7,28,73,24987,1,Good,27,Secondary,463,No,55390,0.31,Expansion,48,Vehicle,81.0,27.1,2025-09-10,Performing
APP002367,Agriculture,Ashanti,Partnership,2,10,73900,59995,0.73,1.27,15.0,41,40,10915,0,No History,25,Tertiary,510,No,14991,0.2,Debt Refinancing,36,None,0.0,18.7,2025-06-22,Performing
APP002368,Services,Greater Accra,Partnership,10,10,112534,113920,1.02,2.23,32.3,26,96,17417,1,Good,29,Tertiary,607,No,45726,0.41,Expansion,12,Inventory,68.2,25.7,2025-10-11,Performing
APP002369,Trading,Ashanti,Sole Proprietorship,4,3,714137,869669,2.18,2.06,-5.9,44,41,91175,2,Fair,51,Tertiary,659,Yes,158235,0.22,Working Capital,36,Inventory,108.2,22.2,2025-11-22,Performing
APP002370,Construction,Central,Limited Liability,12,2,85196,108008,0.37,1.02,18.4,38,45,8928,2,Good,50,Secondary,661,No,25755,0.3,Working Capital,24,Property,102.1,26.0,2025-11-17,Performing
APP002371,Services,Ashanti,Partnership,3,9,371292,483045,1.97,1.36,14.6,34,25,57997,0,No History,53,Primary,672,Yes,17647,0.05,Inventory,24,Inventory,143.9,21.5,2024-09-17,Performing
APP002372,Hospitality,Greater Accra,Partnership,3,6,848366,795138,0.3,2.37,3.9,32,78,131526,0,No History,52,Tertiary,726,No,87432,0.1,Inventory,36,Vehicle,80.8,21.1,2025-01-20,Performing
APP002373,Construction,Greater Accra,Sole Proprietorship,7,63,113043,145618,0.93,2.49,24.4,13,93,10999,1,Good,55,Primary,764,No,27239,0.24,Debt Refinancing,36,Property,139.3,23.8,2025-03-18,Performing
APP002374,Manufacturing,Greater Accra,Partnership,12,7,512364,310423,1.42,3.09,12.8,24,54,60376,2,Good,46,Primary,599,No,500000,0.98,Inventory,48,Property,129.0,19.3,2025-08-31,Performing
APP002375,Construction,Greater Accra,Sole Proprietorship,3,45,146113,150400,1.73,0.8,-3.2,39,70,20033,2,Fair,63,Secondary,551,No,72546,0.5,Expansion,48,Equipment,102.9,27.8,2024-07-08,Performing
APP002376,Trading,Western,Sole Proprietorship,8,2,542654,713326,0.4,1.06,6.6,54,108,49907,1,Fair,45,Tertiary,675,No,166812,0.31,Working Capital,24,Property,138.6,24.1,2025-11-12,Performing
APP002377,Trading,Western,Partnership,5,1,27160,31696,3.2,3.9,-3.4,9,95,3789,1,Fair,65,Postgraduate,699,Yes,16079,0.59,Expansion,48,Inventory,137.6,19.4,2025-02-05,Performing
APP002378,Hospitality,Western,Sole Proprietorship,7,2,19203,19714,1.44,5.0,2.4,8,46,1024,2,Excellent,34,Primary,631,Yes,94595,4.93,Equipment Purchase,36,Inventory,124.3,21.5,2025-06-06,Performing
APP002379,Manufacturing,Ashanti,Partnership,3,24,132302,156139,1.75,1.72,16.4,12,72,12930,2,Excellent,34,Tertiary,604,No,21892,0.17,Working Capital,18,Vehicle,69.1,26.4,2025-12-12,Performing
APP002380,Hospitality,Central,Sole Proprietorship,7,42,47608,67424,1.45,1.34,19.9,21,87,4661,1,Good,39,Tertiary,577,Yes,50055,1.05,Inventory,12,Vehicle,74.4,22.8,2025-10-20,Performing
APP002381,Hospitality,Greater Accra,Sole Proprietorship,4,3,74416,82582,0.41,5.0,10.7,58,47,9090,1,Excellent,41,Tertiary,616,Yes,28218,0.38,Working Capital,12,Vehicle,113.2,26.8,2025-01-12,Performing
APP002382,Transport,Ashanti,Sole Proprietorship,4,4,125062,165057,0.56,4.16,-1.0,22,30,6749,0,No History,38,Tertiary,678,No,169346,1.35,Expansion,24,Property,82.1,20.0,2025-03-19,Non-Performing
APP002383,Technology,Central,Cooperative,5,2,540628,801572,2.37,2.39,12.6,18,62,28320,1,Good,48,Tertiary,563,Yes,82549,0.15,Expansion,24,Personal Guarantee,16.5,22.9,2025-08-20,Performing
APP002384,Manufacturing,Greater Accra,Partnership,7,1,129724,160210,2.42,1.29,16.7,11,91,19208,2,Excellent,40,Tertiary,551,Yes,67333,0.52,Working Capital,36,Inventory,110.5,23.7,2025-08-06,Performing
APP002385,Trading,Greater Accra,Partnership,4,15,66614,74340,0.3,1.82,-15.7,22,73,5092,0,No History,34,Secondary,670,No,233529,3.51,Equipment Purchase,36,Equipment,112.8,32.9,2025-07-16,Non-Performing
APP002386,Services,Northern,Sole Proprietorship,4,9,96069,60882,1.64,0.33,9.4,67,52,7611,0,No History,37,Tertiary,547,Yes,60831,0.63,Working Capital,18,Vehicle,111.3,21.1,2024-07-06,Performing
APP002387,Trading,Greater Accra,Sole Proprietorship,4,7,71135,66655,0.91,2.68,5.7,14,93,9476,0,No History,56,Postgraduate,632,No,167776,2.36,Working Capital,48,Inventory,94.1,26.5,2024-10-16,Performing
APP002388,Services,Western,Cooperative,4,1,47754,52954,1.38,0.84,19.4,15,177,4287,1,Good,45,Tertiary,628,No,362433,7.59,Working Capital,12,Inventory,78.9,25.9,2024-10-28,Performing
APP002389,Construction,Greater Accra,Sole Proprietorship,7,38,28189,37138,1.16,3.76,12.6,33,133,3945,0,No History,25,Tertiary,620,No,68881,2.44,Working Capital,48,Property,106.7,31.0,2024-11-13,Performing
APP002390,Construction,Western,Sole Proprietorship,4,4,212287,211075,1.15,0.24,13.8,41,85,18718,0,No History,60,Secondary,565,No,77616,0.37,Debt Refinancing,48,Personal Guarantee,14.9,29.4,2024-08-21,Performing
APP002391,Trading,Greater Accra,Partnership,4,12,90478,132464,0.5,0.87,2.2,16,83,11877,0,No History,47,Tertiary,767,Yes,155522,1.72,Equipment Purchase,36,Equipment,84.8,22.1,2025-09-09,Performing
APP002392,Agriculture,Greater Accra,Sole Proprietorship,3,1,363254,306809,2.01,1.56,8.0,23,63,37428,1,Good,49,Tertiary,653,No,251891,0.69,Working Capital,18,Inventory,64.6,19.8,2025-01-01,Performing
APP002393,Manufacturing,Western,Limited Liability,7,6,37253,47315,0.63,1.5,19.3,32,74,5673,0,No History,53,Tertiary,576,No,68064,1.83,Debt Refinancing,12,Equipment,78.5,18.3,2025-08-23,Performing
APP002394,Agriculture,Greater Accra,Partnership,5,9,59446,58086,0.9,0.77,7.2,23,21,4713,0,No History,53,Tertiary,648,No,31652,0.53,Expansion,36,Inventory,109.6,24.9,2025-11-16,Performing
APP002395,Transport,Ashanti,Sole Proprietorship,10,10,1433298,1486888,0.51,1.55,10.1,30,87,119713,2,Good,30,Secondary,775,Yes,142424,0.1,Working Capital,18,Property,108.2,28.1,2024-12-17,Performing
APP002396,Trading,Greater Accra,Sole Proprietorship,9,8,57975,76657,1.02,1.27,-10.4,34,104,9067,0,No History,29,Tertiary,627,No,106050,1.83,Inventory,24,Equipment,72.0,28.6,2025-03-03,Performing
APP002397,Agriculture,Greater Accra,Sole Proprietorship,6,12,85775,74332,0.34,1.55,7.2,21,41,11022,0,No History,70,Secondary,750,No,141061,1.64,Equipment Purchase,24,Vehicle,114.5,23.0,2024-08-17,Performing
APP002398,Agriculture,Greater Accra,Limited Liability,5,2,26484,18197,0.66,0.98,-16.1,18,45,3514,0,No History,33,Primary,522,No,120420,4.55,Equipment Purchase,36,None,0.0,24.2,2024-12-07,Non-Performing
APP002399,Services,Greater Accra,Partnership,5,9,29042,31023,2.0,3.01,1.8,9,23,2193,1,Excellent,46,Tertiary,547,Yes,73626,2.54,Expansion,24,Personal Guarantee,12.7,29.7,2025-04-21,Non-Performing
APP002400,Services,Volta,Sole Proprietorship,3,8,937913,1009114,0.39,1.85,8.8,10,62,97397,2,Fair,61,Primary,438,Yes,78009,0.08,Working Capital,36,None,0.0,20.9,2024-10-06,Non-Performing
APP002401,Trading,Greater Accra,Sole Proprietorship,3,9,219818,289599,1.63,1.02,17.2,11,69,17063,1,Fair,36,Tertiary,787,No,120842,0.55,Property Purchase,36,Personal Guarantee,19.6,18.0,2025-04-16,Performing
APP002402,Agriculture,Ashanti,Partnership,2,7,133751,196812,0.31,2.22,-4.0,34,74,9520,0,No History,37,Postgraduate,475,No,14051,0.11,Working Capital,36,Vehicle,139.9,28.6,2024-12-16,Non-Performing
APP002403,Manufacturing,Greater Accra,Partnership,4,2,27633,17955,0.6,0.87,12.5,43,64,2880,1,Good,53,Primary,634,Yes,226314,8.19,Expansion,18,Equipment,87.8,19.4,2025-12-17,Performing
APP002404,Trading,Greater Accra,Sole Proprietorship,0,1,275350,311839,0.61,0.89,25.6,11,22,43651,0,No History,44,Secondary,767,No,93899,0.34,Debt Refinancing,48,Property,91.3,22.8,2025-01-19,Performing
APP002405,Construction,Volta,Sole Proprietorship,12,1,783266,950219,1.88,0.28,0.3,31,14,51503,0,No History,47,Tertiary,702,No,25690,0.03,Working Capital,24,Equipment,120.9,25.8,2024-07-22,Performing
APP002406,Services,Greater Accra,Sole Proprietorship,14,16,581875,865376,2.44,1.94,-10.6,11,62,40208,0,No History,41,Primary,651,No,72049,0.12,Expansion,24,Equipment,145.4,22.2,2025-03-13,Performing
APP002407,Trading,Upper East,Partnership,2,16,399236,578225,0.78,1.64,11.5,7,53,27617,3,Good,35,Tertiary,729,No,223818,0.56,Vehicle Purchase,24,Equipment,103.8,28.3,2024-12-28,Performing
APP002408,Trading,Greater Accra,Cooperative,14,17,46162,57296,0.33,0.69,-6.3,53,82,6232,0,No History,38,Primary,563,No,80039,1.73,Debt Refinancing,24,Vehicle,75.2,34.7,2025-01-16,Non-Performing
APP002409,Healthcare,Eastern,Sole Proprietorship,2,10,272531,291502,0.69,0.67,-1.8,12,62,27595,0,No History,56,Tertiary,664,Yes,28794,0.11,Inventory,36,Vehicle,144.2,20.8,2025-01-17,Performing
APP002410,Manufacturing,Ashanti,Partnership,5,1,471401,351368,0.73,1.96,19.1,21,58,40621,0,No History,38,Primary,610,Yes,16739,0.04,Equipment Purchase,24,Inventory,102.3,24.5,2025-10-19,Performing
APP002411,Construction,Northern,Sole Proprietorship,6,2,22674,21444,0.67,1.05,30.5,6,30,3202,0,No History,47,Postgraduate,608,No,500000,22.05,Equipment Purchase,36,Equipment,101.5,24.0,2025-03-27,Non-Performing
APP002412,Agriculture,Ashanti,Sole Proprietorship,5,8,29666,33422,0.91,1.96,-4.0,34,79,2245,2,Good,30,Tertiary,636,No,10520,0.35,Equipment Purchase,36,Property,108.6,25.3,2024-11-14,Performing
APP002413,Manufacturing,Ashanti,Sole Proprietorship,3,8,614247,769455,0.51,0.3,-0.8,19,64,53480,1,Good,66,Tertiary,719,No,83860,0.14,Expansion,18,None,0.0,21.6,2025-09-01,Performing
APP002414,Agriculture,Greater Accra,Limited Liability,3,5,325976,381998,0.35,0.5,2.7,23,120,15918,1,Excellent,45,Tertiary,753,Yes,33305,0.1,Working Capital,12,None,0.0,21.4,2025-02-25,Performing
APP002415,Manufacturing,Greater Accra,Partnership,8,10,32993,41000,0.3,2.8,1.4,23,77,1790,1,Fair,46,Primary,597,Yes,169810,5.15,Debt Refinancing,48,Property,82.7,21.5,2024-09-17,Non-Performing
APP002416,Retail,Volta,Partnership,10,7,401407,395882,1.82,1.72,31.2,12,51,22642,0,No History,53,Secondary,527,No,17742,0.04,Working Capital,18,Vehicle,130.6,22.2,2025-12-22,Performing
APP002417,Trading,Greater Accra,Sole Proprietorship,1,8,200721,251877,1.15,2.36,1.6,14,59,16386,0,No History,36,Secondary,550,No,299051,1.49,Working Capital,12,Equipment,117.7,22.2,2024-07-15,Performing
APP002418,Agriculture,Ashanti,Sole Proprietorship,6,3,290842,212130,1.53,1.05,3.3,10,81,29924,1,Good,56,Tertiary,785,No,52835,0.18,Equipment Purchase,24,Property,145.9,18.0,2025-07-18,Performing
APP002419,Agriculture,Eastern,Sole Proprietorship,7,19,53204,39707,1.39,0.76,27.4,26,111,2132,1,Good,25,Tertiary,745,No,48043,0.9,Working Capital,18,Vehicle,78.3,24.4,2025-10-01,Performing
APP002420,Trading,Greater Accra,Limited Liability,5,4,388298,289883,0.96,2.66,14.9,23,48,24381,1,Excellent,34,Tertiary,527,No,43771,0.11,Equipment Purchase,18,Personal Guarantee,18.6,22.8,2025-01-08,Performing
APP002421,Agriculture,Upper East,Sole Proprietorship,2,1,313614,439617,0.91,0.04,19.8,21,107,19154,0,No History,32,Tertiary,761,Yes,33103,0.11,Working Capital,18,Equipment,106.5,21.1,2024-09-23,Performing
APP002422,Agriculture,Eastern,Partnership,7,3,74736,49955,3.15,1.39,-2.9,31,96,5261,1,Fair,25,Tertiary,559,Yes,41410,0.55,Working Capital,36,Property,140.5,24.4,2025-02-21,Performing
APP002423,Construction,Ashanti,Sole Proprietorship,9,5,199510,263624,0.67,2.27,1.6,26,175,11956,0,No History,35,Tertiary,676,No,122805,0.62,Equipment Purchase,36,Equipment,62.7,24.0,2025-03-18,Performing
APP002424,Manufacturing,Northern,Sole Proprietorship,3,19,97162,78721,1.04,1.04,-4.5,20,53,6161,3,Excellent,41,Tertiary,559,No,10702,0.11,Equipment Purchase,12,Inventory,128.5,22.4,2025-12-22,Performing
APP002425,Trading,Greater Accra,Partnership,3,7,1299222,1327268,0.72,5.0,17.6,32,75,205362,0,No History,28,Postgraduate,803,Yes,28311,0.02,Equipment Purchase,24,Personal Guarantee,18.7,24.0,2024-07-11,Performing
APP002426,Transport,Greater Accra,Sole Proprietorship,6,6,140881,200665,0.44,1.42,22.7,15,66,15689,3,Good,27,Primary,571,Yes,267036,1.9,Inventory,12,Vehicle,114.7,21.7,2025-06-20,Performing
APP002427,Agriculture,Ashanti,Sole Proprietorship,5,2,37680,42478,4.0,1.97,0.8,9,126,4955,2,Fair,42,Secondary,530,Yes,54697,1.45,Working Capital,24,Vehicle,138.8,19.3,2025-09-08,Non-Performing
APP002428,Retail,Greater Accra,Sole Proprietorship,3,16,65494,51681,1.48,0.7,3.6,18,35,9059,1,Good,41,Postgraduate,581,No,33778,0.52,Working Capital,18,Property,113.1,31.8,2025-05-30,Performing
APP002429,Trading,Eastern,Partnership,2,3,208445,178362,0.59,4.16,4.2,15,125,25038,0,No History,38,Tertiary,843,No,16734,0.08,Equipment Purchase,18,Personal Guarantee,21.5,22.0,2025-06-06,Performing
APP002430,Transport,Volta,Partnership,3,6,401915,574096,0.49,1.54,-10.6,38,45,50034,0,No History,26,Secondary,642,No,18578,0.05,Working Capital,48,Inventory,118.1,25.1,2025-10-16,Performing
APP002431,Services,Ashanti,Sole Proprietorship,1,32,29485,29025,1.63,1.1,-0.1,31,92,3416,0,No History,37,Postgraduate,532,No,159884,5.42,Working Capital,60,Personal Guarantee,2.1,34.4,2025-05-02,Non-Performing
APP002432,Hospitality,Greater Accra,Partnership,7,12,1270184,1433132,2.11,1.48,17.3,13,101,149786,1,Good,34,Tertiary,552,Yes,26301,0.02,Inventory,24,Property,70.2,22.3,2025-10-20,Performing
APP002433,Healthcare,Upper East,Sole Proprietorship,3,1,271080,274858,0.38,2.14,-2.5,11,52,41045,1,Good,43,Primary,471,No,133857,0.49,Equipment Purchase,18,Inventory,90.5,25.8,2024-10-22,Non-Performing
APP002434,Trading,Ashanti,Sole Proprietorship,8,1,313344,294729,0.88,0.89,9.1,15,44,19517,1,Good,35,Tertiary,665,No,22459,0.07,Working Capital,24,Property,120.8,33.3,2025-04-05,Performing
APP002435,Retail,Ashanti,Sole Proprietorship,4,6,137596,110207,1.03,1.84,-7.7,20,41,10040,0,No History,41,Tertiary,513,No,52799,0.38,Equipment Purchase,48,Equipment,62.4,18.0,2024-07-19,Non-Performing
APP002436,Trading,Ashanti,Limited Liability,5,2,183215,223077,1.04,0.29,6.3,21,40,9378,1,Excellent,26,Secondary,713,No,55877,0.3,Equipment Purchase,24,Personal Guarantee,23.2,29.3,2025-09-07,Performing
APP002437,Trading,Northern,Sole Proprietorship,1,14,149847,186771,1.2,0.42,1.2,15,104,21050,0,No History,25,Tertiary,687,No,28179,0.19,Working Capital,12,Vehicle,78.3,24.9,2025-08-24,Performing
APP002438,Trading,Ashanti,Sole Proprietorship,7,7,607231,514565,0.82,1.52,-6.7,24,54,56989,0,No History,48,Postgraduate,611,No,64663,0.11,Equipment Purchase,36,Personal Guarantee,16.8,22.0,2025-04-18,Non-Performing
APP002439,Services,Eastern,Sole Proprietorship,18,8,145092,190086,0.94,3.88,17.5,14,38,21597,0,No History,51,Tertiary,725,No,10000,0.07,Working Capital,36,Property,78.1,24.2,2025-01-30,Performing
APP002440,Agriculture,Central,Sole Proprietorship,4,3,286010,391571,0.98,0.25,18.2,46,101,25569,1,Excellent,37,Tertiary,698,No,54802,0.19,Equipment Purchase,12,Personal Guarantee,5.3,22.6,2025-01-16,Performing
APP002441,Services,Greater Accra,Partnership,5,42,87031,124333,0.36,0.86,-3.6,19,56,8103,1,Good,42,Primary,633,No,93448,1.07,Equipment Purchase,48,Inventory,90.1,30.3,2024-10-17,Performing
APP002442,Services,Ashanti,Sole Proprietorship,6,126,185240,138020,3.1,0.48,5.4,32,91,17376,0,No History,36,Tertiary,554,Yes,25979,0.14,Expansion,36,Inventory,142.9,23.9,2025-02-17,Performing
APP002443,Construction,Central,Sole Proprietorship,2,5,74430,65016,1.69,1.03,8.5,34,43,8447,0,No History,55,Secondary,655,No,74087,1.0,Property Purchase,18,Equipment,81.4,26.8,2024-12-12,Performing
APP002444,Hospitality,Ashanti,Partnership,2,10,595594,818535,2.03,1.45,-13.8,21,61,78579,0,No History,39,Primary,654,No,69806,0.12,Working Capital,12,Personal Guarantee,1.5,21.9,2025-05-08,Non-Performing
APP002445,Manufacturing,Eastern,Sole Proprietorship,7,8,77797,60579,1.23,1.17,-8.8,16,44,6391,0,No History,36,Tertiary,661,Yes,72667,0.93,Equipment Purchase,60,Property,139.4,25.2,2025-08-29,Performing
APP002446,Trading,Volta,Limited Liability,3,5,121216,73107,4.0,0.15,23.4,9,49,14014,0,No History,53,Tertiary,626,No,15602,0.13,Expansion,36,Personal Guarantee,13.2,22.5,2025-07-10,Performing
APP002447,Trading,Western,Partnership,4,3,122682,169760,0.3,0.3,-4.8,13,68,7910,2,Fair,32,Tertiary,647,Yes,65852,0.54,Equipment Purchase,24,None,0.0,18.3,2025-04-04,Non-Performing
APP002448,Trading,Eastern,Sole Proprietorship,5,2,117074,104641,1.06,0.49,23.1,19,117,12466,3,Good,43,Postgraduate,645,No,10697,0.09,Expansion,24,Property,115.9,29.2,2025-11-25,Performing
APP002449,Agriculture,Central,Partnership,7,2,271120,263812,0.48,0.94,-8.1,13,117,28627,4,Good,29,Tertiary,735,No,31906,0.12,Working Capital,24,None,0.0,25.4,2024-10-15,Performing
APP002450,Trading,Central,Sole Proprietorship,4,11,122433,122641,1.13,0.72,15.9,17,58,17954,0,No History,49,Secondary,511,No,59643,0.49,Expansion,36,None,0.0,27.1,2025-06-11,Non-Performing
APP002451,Trading,Ashanti,Partnership,4,4,953619,1300209,2.7,0.97,4.3,49,80,140660,1,Good,51,Postgraduate,534,No,73743,0.08,Working Capital,18,Vehicle,139.7,21.1,2024-08-17,Performing
APP002452,Retail,Greater Accra,Sole Proprietorship,17,1,57903,52350,1.6,1.28,6.0,18,45,5701,0,No History,26,Secondary,626,No,17866,0.31,Working Capital,18,Equipment,128.0,28.7,2025-06-29,Performing
APP002453,Services,Ashanti,Sole Proprietorship,9,11,179493,251837,0.98,1.08,30.3,27,90,7709,0,No History,25,Tertiary,555,No,45063,0.25,Inventory,12,Equipment,131.7,25.9,2025-07-27,Performing
APP002454,Trading,Western,Partnership,4,7,70570,81525,2.88,4.39,-7.1,34,118,9975,1,Poor,45,Secondary,637,No,132527,1.88,Equipment Purchase,60,Property,103.2,24.6,2025-08-27,Non-Performing
APP002455,Services,Ashanti,Limited Liability,4,28,242754,260853,1.9,4.49,15.1,47,41,9728,2,Fair,65,Postgraduate,525,No,22478,0.09,Equipment Purchase,48,Property,121.9,28.1,2025-06-24,Performing
APP002456,Agriculture,Eastern,Cooperative,13,10,111768,99814,1.48,1.48,14.6,28,74,10885,1,Good,52,Secondary,538,No,10000,0.09,Debt Refinancing,24,Vehicle,146.7,22.7,2024-09-05,Performing
APP002457,Manufacturing,Ashanti,Partnership,7,1,175657,143922,1.46,0.8,40.0,3,19,7443,0,No History,39,Tertiary,795,Yes,101678,0.58,Inventory,24,Inventory,140.1,29.2,2024-07-24,Performing
APP002458,Services,Western,Sole Proprietorship,9,1,609753,708321,1.82,1.07,-4.9,24,100,50189,2,Excellent,31,Tertiary,600,No,23336,0.04,Expansion,18,Inventory,115.1,21.4,2025-07-21,Performing
APP002459,Manufacturing,Greater Accra,Sole Proprietorship,4,3,96486,96698,0.63,1.67,0.5,12,34,11232,0,No History,27,Secondary,520,Yes,31599,0.33,Working Capital,24,Property,67.7,24.1,2025-09-05,Performing
APP002460,Manufacturing,Eastern,Sole Proprietorship,3,3,427702,607107,0.57,0.62,17.8,15,41,36159,1,Good,50,Tertiary,610,No,68227,0.16,Working Capital,36,Property,148.2,20.3,2024-07-18,Performing
APP002461,Healthcare,Ashanti,Partnership,11,18,74385,77544,0.43,1.69,5.6,21,53,11249,0,No History,53,Secondary,708,No,64683,0.87,Equipment Purchase,36,None,0.0,19.4,2024-09-19,Performing
APP002462,Transport,Greater Accra,Sole Proprietorship,5,7,186320,197613,0.66,1.11,2.4,34,37,21779,1,Excellent,34,Tertiary,722,Yes,166298,0.89,Expansion,12,Vehicle,80.3,22.1,2025-08-31,Performing
APP002463,Services,Greater Accra,Limited Liability,5,22,34889,34018,2.76,3.99,19.5,21,51,4102,1,Fair,39,Postgraduate,495,No,47011,1.35,Equipment Purchase,36,Personal Guarantee,10.8,23.4,2025-12-05,Non-Performing
APP002464,Services,Eastern,Sole Proprietorship,4,1,66145,86672,0.88,0.6,4.8,12,90,5617,3,Good,42,Tertiary,554,No,64106,0.97,Working Capital,48,Equipment,72.6,26.2,2025-04-08,Performing
APP002465,Services,Ashanti,Sole Proprietorship,9,19,132729,130387,2.8,3.31,-2.7,34,34,5923,1,Good,63,Secondary,638,No,11015,0.08,Expansion,12,Personal Guarantee,5.0,21.4,2024-09-21,Performing
